,ClubID,IndvID,Country,PostCode,Gender,Age,BirthYear,BirthMonth,ActivityStatus,ResidentialStatus,OwnershipStatus,LiveAlone,Ethnicity,Education,Religion,PersonalChallenges,MaritalStat,ChildNum,ChildCoResNum_1,ChildCoResNum_2,ChildCoResNum_3,ChildCoResNum_4,ChildCoResNum_5,SibsNum,HasOthFamily,HasFriends,ContactInPerson_Child,ContactPhone_Child,ContactEmail_Child,ContactText_Child,ContactVideo_Child,ContactSocMedia_Child,ChangeContact_Child,ChangeInPerson_Child,ContactInPerson_Sibs,ContactPhone_Sibs,ContactEmail_Sibs,ContactText_Sibs,ContactVideo_Sibs,ContactSocMedia_Sibs,ChangeContact_Sibs,ChangeInPerson_Sibs,ContactInPerson_OthFamily,ContactPhone_OthFamily,ContactEmail_OthFamily,ContactText_OthFamily,ContactVideo_OthFamily,ContactSocMedia_OthFamily,ChangeContact_OthFamily,ChangeInPerson_OthFamily,ContactInPerson_Friends,ContactPhone_Friends,ContactEmail_Friends,ContactText_Friends,ContactVideo_Friends,ContactSocMedia_Friends,ChangeContact_Friends,ChangeInPerson_Friends,Lonely,ChangeLonely,HowConcerned,Isolating,ChangeIsolating,DaysExercise,ChangeExercise,DaysAlcohol,ChangeAlcohol,DifficultySleep,ChangeSleep,Disability,LimitActivities,PhysicalHealth,ChangePhysical,MentalHealth,ChangeMental,RotaryMember,RotaryInvolvement,RotaryChange,RotaryChallenges,CovidAct,OthAct,ImpactOnMeetings,ImpactOnPartnerships,ImpactOnFinances,ImpactOnMembership,OthImpact,RotaryResponse,Contrib_Charitable,Contrib_Religious,Contrib_Other,ContribChange_Charitable,ContribChange_Religious,ContribToCovid,Latitude,Longitude
381,118030,3,England,,Female,55-64 years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,First degree,Other Christian,,Living with a partner as if married,4,,,,None,,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Remained about the same,Decreased,No,Yes,No,No,No,No,Remained about the same,Decreased,Yes,Yes,No,No,No,No,Increased,Increased,Yes,Yes,No,Yes,Yes,Yes,Increased,Increased,Hardly ever or never,Remained about the same,Very concerned,Some of the time,Decreased,5.0,Increased,0.0,Remained about the same,Moderate,Improved,Yes,No,Very good,Better,Good,About the same,Yes,Yes,Increased,,,,"Yes, mixed impact","Yes, positively impacted","Yes, negatively impacted","Yes, mixed impact",,,Financial contribution,No contribution,Contribution of time,Remained about the same,,Yes,53.4113006591796,-2.97590637207031
382,118030,4,England,,Male,65-74 years,,,Self-employed,A private or family household,Owned outright,Yes,English,Postgraduate/higher degree,Jewish,,Widowed,1,No,,,,,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Increased,Increased,Yes,Yes,No,Yes,No,Yes,Remained about the same,Remained about the same,Yes,No,No,No,Yes,No,Increased,Decreased,Yes,Yes,Yes,Yes,Yes,Yes,Increased,Decreased,Some of the time,Increased,A little concerned,Some of the time,Decreased,7.0,Increased,5.0,Remained about the same,Moderate,Remained about the same,Yes,Yes,Good,About the same,Very good,About the same,Yes,Yes,Increased,,,,"Yes, mixed impact",,"Yes, negatively impacted","Yes, mixed impact",,,Both,No contribution,Contribution of time,Increased,,In part,53.3742065429687,-2.87150573730468
383,118032,1,Wales,,Male,75 or more years,,,Retired,A communal establishment,,,English,Postgraduate/higher degree,Protestant,,Married,2,,None,,,,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Increased,Remained about the same,No,Yes,No,No,No,No,Remained about the same,Remained about the same,Yes,Yes,Yes,Yes,Yes,Yes,Remained about the same,Remained about the same,Yes,Yes,Yes,No,No,Yes,Decreased,Decreased,Hardly ever or never,Remained about the same,Moderately concerned,Some of the time,Decreased,2.0,Decreased,7.0,Remained about the same,None,Remained about the same,Yes,Yes,Fair,About the same,Very good,About the same,Yes,Yes,Remained about the same,,,,"Yes, mixed impact","Yes, negatively impacted","Yes, negatively impacted","Yes, mixed impact",,,Both,No contribution,Contribution of time,Increased,,Yes,53.1636047363281,-2.81640625
384,118039,1,Wales,,Male,75 or more years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",Welsh,HNC/HND or equivalent,No religion/Atheist/Agnostic,,Married,2,,None,,,,1,Yes,Yes,Yes,Yes,No,No,No,Yes,Decreased,Decreased,No,Yes,No,No,No,No,Remained about the same,Decreased,Yes,Yes,No,No,No,No,Decreased,Decreased,No,Yes,Yes,No,No,Yes,Decreased,Decreased,Some of the time,Increased,Moderately concerned,All of the time,Remained about the same,3.0,Increased,7.0,Remained about the same,Moderate,Remained about the same,No,,Very good,About the same,Excellent,About the same,Yes,Yes,Decreased,,,,"Yes, negatively impacted","Yes, negatively impacted",No impact,"Yes, negatively impacted",,,Financial contribution,,Financial contribution,Decreased,,In part,53.1721038818359,-3.16310119628906
385,118042,1,Wales,,Male,65-74 years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",Welsh,First degree,No religion/Atheist/Agnostic,,Married,3,,,None,,,0,Yes,Yes,Yes,No,Yes,No,Yes,No,Increased,Decreased,No,No,No,No,No,No,,,Yes,No,No,No,Yes,No,Increased,Decreased,Yes,No,No,No,No,No,Decreased,Decreased,Hardly ever or never,Remained about the same,Extremely concerned,Some of the time,Decreased,7.0,Increased,1.0,Decreased,None,Remained about the same,No,,Excellent,Better,Excellent,About the same,Yes,Yes,Decreased,,,,"Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted",,,Financial contribution,No contribution,Contribution of time,Increased,,Yes,53.1873931884765,-4.20480346679687
386,118042,2,Wales,,Male,65-74 years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",British,First degree,Protestant,,Married,None,,,,,,4 or more,Yes,Yes,No,No,No,No,No,No,,,Yes,Yes,No,Yes,No,No,Decreased,Decreased,No,Yes,No,Yes,Yes,No,Remained about the same,Decreased,Yes,No,No,Yes,No,No,Decreased,Decreased,Hardly ever or never,Remained about the same,Moderately concerned,Some of the time,Remained about the same,4.0,Remained about the same,3.0,Remained about the same,None,Remained about the same,Yes,No,Very good,About the same,Very good,About the same,Yes,Yes,Decreased,,,,"Yes, negatively impacted","Yes, positively impacted","Yes, mixed impact",No impact,,,Financial contribution,Financial contribution,Financial contribution,Increased,Remained about the same,Yes,52.5151062011718,-3.42550659179687
387,118042,3,Wales,,Male,75 or more years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",Welsh,First degree,No religion/Atheist/Agnostic,,Married,2,,None,,,,1,Yes,Yes,No,Yes,No,Yes,No,No,Remained about the same,Decreased,No,Yes,No,No,No,No,Remained about the same,Remained about the same,No,No,No,Yes,No,No,Remained about the same,Decreased,No,Yes,No,No,Yes,No,Remained about the same,Remained about the same,Hardly ever or never,Remained about the same,Very concerned,Some of the time,Decreased,2.0,Remained about the same,7.0,Remained about the same,Mild,Remained about the same,No,,Good,About the same,Very good,About the same,Yes,Yes,Decreased,,,,"Yes, negatively impacted","Yes, positively impacted",No impact,"Yes, negatively impacted",,,Financial contribution,No contribution,Contribution of time,Decreased,,In part,52.5189971923828,-3.37759399414062
388,118042,4,Wales,,Male,65-74 years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",Welsh,First degree,Catholic,,Married,3,,,None,,,2,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Remained about the same,Decreased,No,No,No,No,No,No,Remained about the same,Remained about the same,Yes,No,No,Yes,No,Yes,Remained about the same,Decreased,Yes,Yes,No,No,No,Yes,Remained about the same,Decreased,Hardly ever or never,Remained about the same,Moderately concerned,All of the time,Decreased,4.0,Decreased,5.0,Remained about the same,Moderate,Remained about the same,Yes,No,Very good,About the same,Excellent,About the same,Yes,Yes,Remained about the same,,,,"Yes, mixed impact","Yes, mixed impact",No impact,"Yes, negatively impacted",,,Both,Both,Both,Remained about the same,Remained about the same,In part,52.5189971923828,-3.37759399414062
389,118055,1,Wales,,Male,75 or more years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,HNC/HND or equivalent,Protestant,,Married,2,,None,,,,0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Remained about the same,Decreased,No,No,No,No,No,No,,,Yes,Yes,No,Yes,No,Yes,Remained about the same,Remained about the same,No,Yes,Yes,Yes,Yes,Yes,Increased,Decreased,Hardly ever or never,Remained about the same,Very concerned,Some of the time,Remained about the same,5.0,Remained about the same,6.0,Remained about the same,Moderate,Remained about the same,No,,Very good,About the same,Excellent,About the same,Yes,Yes,Remained about the same,,,,"Yes, mixed impact","Yes, negatively impacted",No impact,"Yes, mixed impact",,,Both,Financial contribution,No contribution,Remained about the same,Remained about the same,Yes,53.1968994140625,-3.03520202636718
390,118055,2,Wales,,Male,65-74 years,,,Retired,A private or family household,Owned outright,Yes,Welsh,Postgraduate/higher degree,Protestant,,Widowed,1,No,,,,,0,Yes,Yes,No,Yes,Yes,Yes,No,No,Increased,Decreased,No,No,No,No,No,No,,,No,Yes,No,Yes,No,No,Remained about the same,Decreased,Yes,Yes,Yes,Yes,No,No,Increased,Remained about the same,Some of the time,Increased,Very concerned,Some of the time,Decreased,7.0,Increased,5.0,Remained about the same,Mild,Remained about the same,No,,Very good,About the same,Very good,About the same,Yes,Yes,Decreased,,,,"Yes, negatively impacted","Yes, negatively impacted","Yes, mixed impact","Yes, negatively impacted",,,Financial contribution,Both,Financial contribution,Increased,Remained about the same,In part,53.1721038818359,-3.16310119628906
391,118055,3,Wales,,Male,55-64 years,,,Self-employed,A private or family household,Owned outright,"No, I live with at least one other person",Welsh,HNC/HND or equivalent,Protestant,,Living with a partner as if married,None,,,,,,0,No,Yes,No,No,No,No,No,No,,,No,No,No,No,No,No,,,No,No,No,No,No,No,,,No,No,Yes,Yes,Yes,Yes,Remained about the same,Decreased,Hardly ever or never,Remained about the same,Extremely concerned,All of the time,Remained about the same,0.0,Remained about the same,7.0,Increased,Moderate,Remained about the same,Yes,Yes,Fair,About the same,Fair,About the same,Yes,Yes,Increased,,,,"Yes, negatively impacted","Yes, positively impacted",No impact,"Yes, mixed impact",,,No contribution,No contribution,Financial contribution,,,No,53.2895050048828,-3.25669860839843
392,118055,4,Wales,,Male,65-74 years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,HNC/HND or equivalent,No religion/Atheist/Agnostic,,Married,5 or more,,,,,None,1,Yes,Yes,No,No,No,No,No,No,Remained about the same,Remained about the same,No,Yes,No,No,No,Yes,Remained about the same,Remained about the same,No,Yes,Yes,No,Yes,Yes,Remained about the same,Remained about the same,No,Yes,Yes,No,No,No,Remained about the same,Decreased,Hardly ever or never,Remained about the same,Very concerned,Most of the time,Remained about the same,0.0,Remained about the same,2.0,Remained about the same,Severe,Remained about the same,Yes,Yes,Fair,Worse,Very good,About the same,Yes,Yes,Remained about the same,,,,"Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted",No impact,,,No contribution,No contribution,Financial contribution,,,No,53.2799072265625,-3.39830017089843
393,118055,5,Wales,,Male,75 or more years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",Welsh,O level/O grade or equivalent,Protestant,,Married,3,,,1,,,3,Yes,Yes,Yes,Yes,No,Yes,No,No,Remained about the same,Remained about the same,Yes,No,No,Yes,No,No,Remained about the same,Remained about the same,No,No,No,No,No,No,Remained about the same,Remained about the same,Yes,Yes,Yes,Yes,No,No,Remained about the same,Decreased,Hardly ever or never,Remained about the same,Very concerned,Some of the time,Remained about the same,2.0,Decreased,0.0,Remained about the same,,,No,,Excellent,About the same,Excellent,About the same,Yes,Yes,Decreased,,,,"Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted",,,Financial contribution,Financial contribution,Financial contribution,Increased,Decreased,Yes,53.2402038574218,-2.90879821777343
394,118058,1,England,,Female,55-64 years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,Postgraduate/higher degree,No religion/Atheist/Agnostic,,Married,None,,,,,,2,Yes,Yes,No,No,No,No,No,No,,,No,No,No,Yes,Yes,No,Increased,Remained about the same,No,Yes,No,No,Yes,No,Increased,Decreased,Yes,No,Yes,Yes,No,No,Decreased,Decreased,Hardly ever or never,Remained about the same,Moderately concerned,Some of the time,Remained about the same,2.0,Remained about the same,5.0,Remained about the same,Mild,Remained about the same,No,,Excellent,About the same,Excellent,About the same,Yes,Yes,Remained about the same,,,,"Yes, negatively impacted","Yes, positively impacted","Yes, negatively impacted","Yes, negatively impacted",,,Both,,Both,Increased,,In part,53.1721038818359,-3.16310119628906
395,118073,1,England,,Male,75 or more years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,HNC/HND or equivalent,Protestant,,Married,3,,,None,,,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Increased,Increased,No,No,No,No,No,No,Remained about the same,Remained about the same,Yes,Yes,Yes,Yes,Yes,Yes,Increased,Increased,No,Yes,No,No,No,No,Decreased,Decreased,Hardly ever or never,Remained about the same,Very concerned,Some of the time,Increased,6.0,Increased,2.0,Remained about the same,None,Remained about the same,No,,Excellent,About the same,Excellent,About the same,Yes,No,Decreased,,,,,,,,,,Both,,,Remained about the same,,In part,53.0476989746093,-2.37800598144531
396,118078,1,England,,Female,18-54 years,,,Self-employed,A private or family household,Still being bought,"No, I live with at least one other person",English,Sixth year studies or equivalent,No religion/Atheist/Agnostic,,Married,5 or more,,,,,2,2,Yes,Yes,No,No,No,No,Yes,No,Remained about the same,Decreased,No,No,No,No,No,No,Remained about the same,Remained about the same,Yes,No,No,No,No,No,Increased,Increased,No,No,No,No,Yes,No,Remained about the same,Decreased,Hardly ever or never,Remained about the same,Moderately concerned,Most of the time,Decreased,4.0,Increased,1.0,Remained about the same,Moderate,Remained about the same,No,,Very good,About the same,Very good,About the same,Yes,Yes,Remained about the same,,,,"Yes, mixed impact","Yes, positively impacted",No impact,No impact,,,Financial contribution,No contribution,Contribution of time,Remained about the same,,No,53.0919036865234,-2.38479614257812
397,119002,1,England,,Female,75 or more years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,Postgraduate/higher degree,Protestant,,Married,3,,,None,,,1,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Increased,Remained about the same,No,No,No,No,No,No,Decreased,Remained about the same,No,Yes,Yes,No,Yes,No,Increased,Decreased,No,Yes,Yes,Yes,Yes,No,Decreased,Decreased,Hardly ever or never,Remained about the same,Very concerned,All of the time,Remained about the same,7.0,Increased,3.0,Remained about the same,Moderate,Worsened,No,,Very good,Better,Very good,About the same,Yes,Yes,Decreased,,,,"Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted",,,,Both,Both,Contribution of time,Remained about the same,Increased,Yes,54.3923950195312,-2.92660522460937
398,119003,1,England,,Female,65-74 years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,First degree,Protestant,,Living with a partner as if married,None,,,,,,0,Yes,Yes,No,No,No,No,No,No,,,No,No,No,No,No,No,,,Yes,Yes,No,No,No,Yes,Remained about the same,Decreased,Yes,Yes,Yes,No,No,No,Decreased,Decreased,Some of the time,Increased,Moderately concerned,Some of the time,Decreased,0.0,Remained about the same,5.0,Increased,Mild,Remained about the same,No,,Very good,About the same,Good,About the same,Yes,Yes,Decreased,,,,"Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted",,,Contribution of time,No contribution,Contribution of time,Remained about the same,,In part,54.3923950195312,-2.92660522460937
399,119014,1,England,,Male,65-74 years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,,Other Christian,,Married,3,,,None,,,3,Yes,Yes,No,No,No,No,No,No,Decreased,Decreased,Yes,No,No,No,No,No,Decreased,Decreased,Yes,No,No,No,No,No,Decreased,Decreased,No,Yes,No,Yes,Yes,No,Decreased,Decreased,Hardly ever or never,Decreased,Moderately concerned,Most of the time,Remained about the same,7.0,Remained about the same,2.0,Remained about the same,None,Remained about the same,No,,Excellent,About the same,Excellent,About the same,Yes,No,Remained about the same,,,,,,,,,,Financial contribution,Financial contribution,Contribution of time,Remained about the same,Remained about the same,No,53.8036041259765,-2.29229736328125
400,119014,2,England,,Male,65-74 years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,Postgraduate/higher degree,No religion/Atheist/Agnostic,,Married,2,,None,,,,0,Yes,Yes,No,Yes,No,No,No,No,Decreased,Decreased,No,No,No,No,No,No,,,No,No,No,No,No,No,Decreased,Decreased,No,No,No,No,No,No,Remained about the same,Decreased,Hardly ever or never,Remained about the same,A little concerned,Some of the time,Decreased,4.0,Decreased,7.0,Remained about the same,None,Remained about the same,Yes,No,Excellent,About the same,Excellent,About the same,Yes,Yes,Decreased,,,,"Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted",No impact,,,Both,No contribution,Contribution of time,Remained about the same,,No,53.8547058105468,-2.16400146484375
